text	label
" {
             if(s[j]=='_'||('a'<=s[j]&&s[j]<='z')||('A'<=s[j]&&s[j]<='Z')||('0'<=s[j]&&s[j]<='9'))
  j++;
 else break;
  }
}
if(j==len)
a[i]=1;
else a[i]=0;
}
for(i=0;i<n;i++)
{
printf(""%d\n"",a[i]);
}

}int main()
	int n,l,j,i,flag=0;//flag???????//
	scanf(""%d"",&n);
	getchar();
	char **p;
	p=(char**)malloc(n*sizeof(char*));
	for(i=0;i<n;i++)
	{
		*(p+i)=(char*)malloc(80*sizeof(char));
		gets(*(p+i));
	}
	for(i=0;i<n;i++)
	{
		l=strlen(*(p+i));	
		if(*(*(p+i))=='_'||(*(*(p+i))>='a'&&*(*(p+i))<='z')||(*(*(p+i))>='A'&&*(*(p+i))<='Z'))
		{
	      for(j=0;j<l;j++)
		  {
"	10
"		else printf(""0\n"");
	}
}int main()
{
	int n, i, j, n1;
	char str[200];
	cin >> n;
	cin.get();
	for (i = 1; i <= n; i++)
	{
		j = 1;
		cin.getline(str,120);
		if (!((str[0] == '_') || ((str[0] >= 'a') && (str[0] <= 'z')) || ((str[0] >= 'A') && (str[0] <= 'Z'))))
		{
			cout << 0 << endl;
			continue;
		for (j = 1; str[j] != 0; j++)
		{
			if (((str[j] >= 'a') && (str[j] <= 'z')) || ((str[j] >= '0') && (str[j] <= '9')) || (str[j] == '_') || ((str[j] >= 'A') && (str[j] <= 'Z')))
				continue;
			else
				break;
		}
		if (str[j] == 0)
			cout << 1 << endl;
		else
			cout << 0 << endl;
	}

	return 0;
}int p(char st1[ ])
{
"	10
"	int n;
	cin >> n;
	cin.get();
	for (int i = 1; i <= n; i++)
	{
		char str[85];
		int l, t;
		cin.getline(str, 85);
		l = strlen(str);
		if ((str[0] == '_') || (str[0] >= 'a' && str[0] <= 'z') || (str[0] >= 'A' && str[0] <= 'Z'))
		{
			for (t = 1; str[t] != '\0'; t++)
			{
				if (!((str[t] == '_') || (str[t] >= 'a' && str[t] <= 'z') || (str[t] >= 'A' && str[t] <= 'Z') || (str[t] >= '0' && str[t] <= '9')))
				{
					cout << ""0"" << endl;
					break;
			}
			if (t == l)
				cout << ""1"" << endl;
		}
		else
				cout << ""0"" << endl;
	}
	return 0;
}int start(char a);
int sym(char b);
int main()
{
	int n,i,j,result,len;
	char c[100][81],a[100];
	gets(a);
	n=atoi(a);
"	10
"	int n,i,j;
	cin>>n;
	cin.get();
	char a[n][81];//??????
	memset(a,0,sizeof(a));
	for(i=0;i<n;i++){
		cin.getline(a[i],81);
	}
	for(i=0;i<n;i++){//????????????
		j=0;
		if((a[i][j]=='_')||((a[i][j]>='a')&&(a[i][j]<='z'))||((a[i][j]>='A')&&(a[i][j]<='Z')));
		else {cout<<'0'<<endl;//??????????
		continue;
		}
		while(a[i][j]!=0){
			if(((a[i][j]=='_')||((a[i][j]>='a')&&(a[i][j]<='z'))||((a[i][j]>='A')&&(a[i][j]<='Z'))||((a[i][j]>='0')&&(a[i][j]<='9')))==0)
			{cout<<'0'<<endl;
					}
			j++;
	}
		if(a[i][j]==0)//????????? ????? ??? 1
		cout<<'1'<<endl;
}
	return 0;
}
int main()
{int n,i,j,b[100][80]={0},c[100]={0},l;
char a[100][80];
scanf(""%d"",&n);
getchar();
for(i=0;i<n;i++)
 {gets(a[i]);
  c[i]=strlen(a[i]);
  for(j=0;j<c[i];j++)
"	10
"	   else if(s[0]=='_')  ok=1;

	   if(ok)//????
		   {
	   for(int j=1;s[j];j++)
	   {
		   if((s[j]>='a')&&(s[j]<='z'))  ok=1;
		   else if((s[j]>='A')&&(s[j]<='Z')) ok=1;
		   else if((s[j]>='0')&&(s[j]<='9'))  ok=1;
		   else if(s[j]=='_')  ok=1;
		   else {
			   ok=0;break;//?????????????

		   }
        }
	   }
	   if(i!=1)

   }
  return 0;//?????
}
int main()
{
 int n,i,j,l,sign;      //n???,i,j?????,l??????,sign??????
 char str[81];          //str??????
 cin>>n;                //????
 cin.get();
 for(i=1;i<=n;i++)
  {
   sign=1;              //???????1
   for(j=0;j<81;j++)
    str[j]='\0';        //?????
   cin.getline(str,81,'\n');         //?????
   l=0;
"	10
"	}
}


int main()
{
    char a[81];
    int n,i,j;
    scanf(""%d"",&n);
    gets(a);

    for(i=0;i<=n-2;i++)
    {
        gets(a);
        if(a[0]<='Z'&&a[0]>='A')
        {
            for(j=0;a[j]!='\0';j++)
                if(a[j]>='0'&&a[j]<='9'||a[j]>='a'&&a[j]<='z'||a[j]>='A'&&a[j]<='Z'||a[j]=='_')
                {
                    continue;
                }
                else
                {
                    printf(""0\n"");
                    break;
                }
            }
            if(a[j]=='\0')
            {
                printf(""1\n"");
            }
       }
       else if(a[0]<='z'&&a[0]>='a')
       {
"	10
"	for (int i = 1; i <= n; i++)
	{
		char str[85];
		int l, t;
		cin.getline(str, 85);
		l = strlen(str);
		if ((str[0] == '_') || (str[0] >= 'a' && str[0] <= 'z') || (str[0] >= 'A' && str[0] <= 'Z'))
		{
			for (t = 1; str[t] != '\0'; t++)
			{
				if (!((str[t] == '_') || (str[t] >= 'a' && str[t] <= 'z') || (str[t] >= 'A' && str[t] <= 'Z') || (str[t] >= '0' && str[t] <= '9')))
				{
					cout << ""0"" << endl;
					break;
				}
			}
			if (t == l)
		}
		else
				cout << ""0"" << endl;
	}
	return 0;
}int start(char a);
int sym(char b);
int main()
{
	int n,i,j,result,len;
	char c[100][81],a[100];
	gets(a);
	n=atoi(a);
	for(i=0;i<n;i++){
	gets(*(c+i));
	}
"	10
"	return 0;
}
void main()
{
	int n,i,j,s;
	scanf(""%d"",&n);
	int *q;
	q=(int *)malloc(n*sizeof(int));
	char *str;
	str=(char*)malloc(80*sizeof(char));
	gets(str);
	char **p;
	p=(char**)malloc(n*sizeof(char*));
	for(i=0;i<n;i++)
	{
      *(p+i)=(char*)malloc(80*sizeof(char));
	   gets(*(p+i));
		   *(q+i)=0;
	   else 
	   {
		   if(*(*(p+i)+1)=='\0')
			   *(q+i)=1;
		   for(j=1;j<81,*(*(p+i)+j)!='\0';j++)
		   {
			   s=0;
			   if(*(*(p+i)+j)<'0'||(*(*(p+i)+j)>'9'&&*(*(p+i)+j)<'A')||(*(*(p+i)+j)>'Z'&&*(*(p+i)+j)<'a'&&*(*(p+i)+j)!='_')||*(*(p+i)+j)>'z')
               {
	              *(q+i)=0;
                   break;
			   }
			   else s++;
		   if(s>0)
			   *(q+i)=1;
		   else *(q+i)=0;
"	10
"    while (n--)
    {
          gets(str);
          printf(""%d\n"", isLegal(str));
    }
    return 0;
}
int main()
{
	int i=0,k=0,n=0,flags=1,j=0;
	char a[81];
	cin>>n;
	cin.get();
	for(i=1;i<=n;i++)
	{
		cin.getline(a,81,'\n');
		k=strlen(a);
		for(j=0;j<k;j++)
		{
			if(((int)a[j]<'a'||(int)a[j]>'z')&&((int)a[j]>'Z'||(int)a[j]<'A')&&((int)a[j]<'0'||(int)a[j]>'9')&&a[j]!='_')
				flags=0;
		}
		if(flags==0)
			cout<<0<<endl;
		else if((int)a[0]>='0'&&(int)a[0]<='9')
			cout<<0<<endl;
		else
			cout<<1<<endl;
	}
	return 0;
}
void main()
{
	int n,i,j,s;
"	10
"int main()
{
    char str[100];
    int n;
    scanf(""%d"", &n);
    gets(str);
    while (n--)
    {
          gets(str);
          printf(""%d\n"", isLegal(str));
    }
    return 0;
}
int main()
{
	int i=0,k=0,n=0,flags=1,j=0;
	char a[81];
	cin.get();
	for(i=1;i<=n;i++)
	{
		cin.getline(a,81,'\n');
		k=strlen(a);
		flags=1;
		for(j=0;j<k;j++)
		{
			if(((int)a[j]<'a'||(int)a[j]>'z')&&((int)a[j]>'Z'||(int)a[j]<'A')&&((int)a[j]<'0'||(int)a[j]>'9')&&a[j]!='_')
				flags=0;
		}
		if(flags==0)
			cout<<0<<endl;
		else if((int)a[0]>='0'&&(int)a[0]<='9')
			cout<<0<<endl;
		else
			cout<<1<<endl;
"	10
"}
int main(int argc, char* argv[])
{	int n,i;char c[90];
	
	char s[10];  
   gets(s);
   n=atoi(s);
	for(i=0;i<n;i++){
	    gets(c);
	    printf(""%d\n"",f(c));
	}
	
	return 0;
}
main()
{
    int n;
	getchar();
	int i,j,k,BL;
	char a[85];
	for (i=0;i<n;i++)
	{
		gets(a);
		BL=1;
		//if '_'begin
		if (a[0]=='_')
		{
			for (j=1;j<strlen(a);j++)
				if (a[j]!='-')
					break;
			for (k=j;k<strlen(a);k++)
				if ((a[k]>='a' && a[k]<='z') || (a[k]>='A' && a[k]<='Z') || (a[k]=='_') || (a[k]>='0' && a[k]<='9'))
					BL=1;
				else
"	10
"		{
			for (j=1;j<strlen(a);j++)
				if (a[j]!='-')
					break;
			for (k=j;k<strlen(a);k++)
				if ((a[k]>='a' && a[k]<='z') || (a[k]>='A' && a[k]<='Z') || (a[k]=='_') || (a[k]>='0' && a[k]<='9'))
					BL=1;
				else
				{
					BL=0;
					break;
				}
		}
		else if ((a[0]>='a' && a[0]<='z') || (a[0]>='A' && a[0]<='Z'))
		{
			for (k=0;k<strlen(a);k++)
				if ((a[k]>='a' && a[k]<='z') || (a[k]>='A' && a[k]<='Z') || (a[k]=='_') || (a[k]>='0' && a[k]<='9'))
				else
				{
					BL=0;
					break;
				}
		}
		else 
			BL=0;
		printf(""%d\n"",BL);
	}
}int main()
{
	char ch[800][1000];
	int i,j,n,m=0;
	cin>>n;
	cin.get();
"	10
"			for(j=1;j<len;j++){
				if(panduan(s[j])==0){
				flag=0;
				break;
				}
			}
		}
		if(flag==1){
			printf(""1\n"");
		}
		else{
			printf(""0\n"");
		}
	}
	return 0;
}
int main()
   
    int n,l,i,j;
    scanf(""%d\n"",&n);
    char c[81],*p;
    for(i=0;i<n;i++){
         gets(c);
         l=strlen(c);p=c;
         int a=1;
         if(*p==95||(*p>64&&*p<91)||(*p>96&&*p<123)){
            for(p=c+1;p<c+l;p++){
                if(*p==95||(*p>64&&*p<91)||(*p>96&&*p<123)||(*p>47&&*p<58)){a++;}
                else {printf(""%d\n"",0);break;}
            }
            if(a==l){printf(""%d\n"",1);}
         }
         else {printf(""%d\n"",0);}
    }                         
"	10
"       }
       else if(a[0]=='_')
       {
           for(j=0;a[j]!='\0';j++)
            {
                if(a[j]>='0'&&a[j]<='9'||a[j]>='a'&&a[j]<='z'||a[j]>='A'&&a[j]<='Z'||a[j]=='_')
                {
                    continue;
                }
                else
                {
                    printf(""0\n"");
                    break;
                }
            }
           if(a[j]=='\0')
           {
           }
       }
       else
       {
           printf(""0\n"");
       }
    }
    gets(a);
    if(a[0]>='A'&&a[0]<='Z')
    {
        for(j=0;a[j]!='\0';j++)
            {
                if(a[j]>='0'&&a[j]<='9'||a[j]>='a'&&a[j]<='z'||a[j]>='A'&&a[j]<='Z'||a[j]=='_')
                {
                    continue;
                }
                else
"	10
"		gets(s);
		len=strlen(s);
		flag=1;
		if(first(s[0])==0)
			flag=0;
		else if(first(s[0])==1){	
			for(j=1;j<len;j++){
				if(panduan(s[j])==0){
				flag=0;
				break;
				}
			}
		}
		if(flag==1){
			printf(""1\n"");
		}
		else{
		}
	}
	return 0;
}
int main()
{ 
   
    int n,l,i,j;
    scanf(""%d\n"",&n);
    char c[81],*p;
    for(i=0;i<n;i++){
         gets(c);
         l=strlen(c);p=c;
         int a=1;
         if(*p==95||(*p>64&&*p<91)||(*p>96&&*p<123)){
            for(p=c+1;p<c+l;p++){
                if(*p==95||(*p>64&&*p<91)||(*p>96&&*p<123)||(*p>47&&*p<58)){a++;}
"	10
"		len=strlen(zfc);
		p=zfc;
		if(*p=='_'||(*p>='A'&&*p<='z')){
			for(p=zfc+1;p<zfc+len;p++){
				if(*p!='_'&&(*p<'0'||(*p>'9'&&*p<'A')||*p>'z')){
					printf(""%d\n"",b);
					break;
				}
				count++;
			}
			if(count==len-1)
				printf(""%d\n"",a);
		}
		else
			printf(""%d\n"",b);
	}
	return 0;
int main()
{
    int n,i,s,j,l;
	char *a=(char *)malloc(sizeof(char)*81);
	scanf(""%d"",&n);
	getchar();
	for(i=0;i<n;i++){
		gets(a);
        s=strlen(a);
		l=0;
		for(j=0;j<s;j++){
			if(j==0){
			if((*(a+j)>=97&&*(a+j)<=122)||(*(a+j)>=65&&*(a+j)<=90)||(*(a+j)==95)){
			   l++; 
			}
			else{
			    l=0;
"	10
"}int main()
{
	int n;
	char str[100][100];
	
	cin >> n;
	cin.get();
	
	for (int i = 0; i < n; i ++)
	{
		cin.getline(str[i] , 100); 

		int f = 0;
		for (int j = 0; str[i][j] != 0; j ++)
			if (str[i][j] != '_' && ((str[i][j] > 'z') || (str[i][j] < 'A') || (str[i][j] > 'Z' && str[i][j] < 'a')))
				if (j == 0 || str[i][j] < '0' || str[i][j] > '9')
					cout << ""0"" << endl;
					f = 1;
					break;
				}
		if (f == 0)
			cout << ""1"" << endl;
	}		

	return 0;
}int main()
{
	int n;
	cin >> n;
	cin.get();
	for (int i = 1; i <= n; i++)
	{
"	10
"				}
		if (f == 0)
			cout << ""1"" << endl;
	}		

	return 0;
}int main()
{
	int n;
	cin >> n;
	cin.get();
	for (int i = 1; i <= n; i++)
	{
		char str[85];
		int l, t;
		cin.getline(str, 85);
		if ((str[0] == '_') || (str[0] >= 'a' && str[0] <= 'z') || (str[0] >= 'A' && str[0] <= 'Z'))
		{
			for (t = 1; str[t] != '\0'; t++)
			{
				if (!((str[t] == '_') || (str[t] >= 'a' && str[t] <= 'z') || (str[t] >= 'A' && str[t] <= 'Z') || (str[t] >= '0' && str[t] <= '9')))
				{
					cout << ""0"" << endl;
					break;
				}
			}
			if (t == l)
				cout << ""1"" << endl;
		}
		else
				cout << ""0"" << endl;
	}
	return 0;
"	10
"	int i=0,k=0,n=0,flags=1,j=0;
	char a[81];
	cin>>n;
	cin.get();
	for(i=1;i<=n;i++)
	{
		cin.getline(a,81,'\n');
		k=strlen(a);
		flags=1;
		for(j=0;j<k;j++)
		{
			if(((int)a[j]<'a'||(int)a[j]>'z')&&((int)a[j]>'Z'||(int)a[j]<'A')&&((int)a[j]<'0'||(int)a[j]>'9')&&a[j]!='_')
				flags=0;
		}
		if(flags==0)
			cout<<0<<endl;
		else if((int)a[0]>='0'&&(int)a[0]<='9')
		else
			cout<<1<<endl;
	}
	return 0;
}
void main()
{
	int n,i,j,s;
	scanf(""%d"",&n);
	int *q;
	q=(int *)malloc(n*sizeof(int));
	char *str;
	str=(char*)malloc(80*sizeof(char));
	gets(str);
	char **p;
	p=(char**)malloc(n*sizeof(char*));
	for(i=0;i<n;i++)
"	10
"			}
			if(count==len-1)
				printf(""%d\n"",a);
		}
		else
			printf(""%d\n"",b);
	}
	return 0;
}int main()
{
    int n,i,s,j,l;
	char *a=(char *)malloc(sizeof(char)*81);
	scanf(""%d"",&n);
	getchar();
	for(i=0;i<n;i++){
		gets(a);
		l=0;
		for(j=0;j<s;j++){
			if(j==0){
			if((*(a+j)>=97&&*(a+j)<=122)||(*(a+j)>=65&&*(a+j)<=90)||(*(a+j)==95)){
			   l++; 
			}
			else{
			    l=0;
				break;
			}
			}
			else{
			if((*(a+j)>=97&&*(a+j)<=122)||(*(a+j)>=65&&*(a+j)<=90)||(*(a+j)==95)||(*(a+j)>=48)&&(*(a+j)<=57)){
			   l++; 
			}
			else{
			    l=0;
"	10
"		else
			cout<<1<<endl;
	}
	return 0;
}
void main()
{
	int n,i,j,s;
	scanf(""%d"",&n);
	int *q;
	q=(int *)malloc(n*sizeof(int));
	char *str;
	str=(char*)malloc(80*sizeof(char));
	gets(str);
	char **p;
	p=(char**)malloc(n*sizeof(char*));
	for(i=0;i<n;i++)
      *(p+i)=(char*)malloc(80*sizeof(char));
	   gets(*(p+i));
	   if((**(p+i))<'A'||((**(p+i))>'Z'&&(**(p+i))<'a'&&(**(p+i))!='_')||(**(p+i))>'z')
		   *(q+i)=0;
	   else 
	   {
		   if(*(*(p+i)+1)=='\0')
			   *(q+i)=1;
		   for(j=1;j<81,*(*(p+i)+j)!='\0';j++)
		   {
			   s=0;
			   if(*(*(p+i)+j)<'0'||(*(*(p+i)+j)>'9'&&*(*(p+i)+j)<'A')||(*(*(p+i)+j)>'Z'&&*(*(p+i)+j)<'a'&&*(*(p+i)+j)!='_')||*(*(p+i)+j)>'z')
               {
	              *(q+i)=0;
                   break;
			   }
			   else s++;
"	10
"					break;
			for (k=j;k<strlen(a);k++)
				if ((a[k]>='a' && a[k]<='z') || (a[k]>='A' && a[k]<='Z') || (a[k]=='_') || (a[k]>='0' && a[k]<='9'))
					BL=1;
				else
				{
					BL=0;
					break;
				}
		}
		else if ((a[0]>='a' && a[0]<='z') || (a[0]>='A' && a[0]<='Z'))
		{
			for (k=0;k<strlen(a);k++)
				if ((a[k]>='a' && a[k]<='z') || (a[k]>='A' && a[k]<='Z') || (a[k]=='_') || (a[k]>='0' && a[k]<='9'))
					BL=1;
				else
				{
					break;
				}
		}
		else 
			BL=0;
		printf(""%d\n"",BL);
	}
}int main()
{
	char ch[800][1000];
	int i,j,n,m=0;
	cin>>n;
	cin.get();
	for(i=1;i<=n;i++)
	{
		cin.getline(ch[i],100,'\n');
"	10
"		if(*(p+i)=='\0')
			printf(""1\n"");
	}
	else 
		printf(""0\n"");}
	return 0;
}
void main()
{
	int n,i,j,k,l;
	char str[1000][80],c;
	char (*p)[90];
	scanf(""%d\n"",&n);
	p=str;
	for (i=0;i<n;i++) gets(*(p+i));
	for (i=0;i<n;i++)
	{
		k=0;
		for (j=1;j<l;j++) 
		{
			c=*(*(p+i)+j);
			if (!((c>='0'&&c<='9')||(c>='a'&&c<='z')||(c>='A'&&c<='Z')||(c=='_'))) k=1;
		}
		c=**(p+i);
	    if (!((c=='_')||(c<='Z'&&c>='A')||(c<='z'&&c>='a'))) k=1;
		if (k==0) printf(""1\n"");
		else printf(""0\n"");
	}
}int main()
{
	int n, i, j, n1;
	char str[200];
	cin >> n;
"	10
"                }
                else
                {
                    printf(""0\n"");
                    break;
                }
            }
            if(a[j]=='\0')
            {
                printf(""1\n"");
            }
       }
       else if(a[0]<='z'&&a[0]>='a')
       {
           for(j=0;a[j]!='\0';j++)
            {
                if(a[j]>='0'&&a[j]<='9'||a[j]>='a'&&a[j]<='z'||a[j]>='A'&&a[j]<='Z'||a[j]=='_')
                    continue;
                }
                else
                {
                    printf(""0\n"");
                    break;
                }
            }
           if(a[j]=='\0')
           {
               printf(""1\n"");
           }
       }
       else if(a[0]=='_')
       {
           for(j=0;a[j]!='\0';j++)
            {
"	10
"	scanf(""%d\n"",&n);
	p=str;
	for (i=0;i<n;i++) gets(*(p+i));
	for (i=0;i<n;i++)
	{
		l=strlen(*(p+i));
		k=0;
		for (j=1;j<l;j++) 
		{
			c=*(*(p+i)+j);
			if (!((c>='0'&&c<='9')||(c>='a'&&c<='z')||(c>='A'&&c<='Z')||(c=='_'))) k=1;
		}
		c=**(p+i);
	    if (!((c=='_')||(c<='Z'&&c>='A')||(c<='z'&&c>='a'))) k=1;
		if (k==0) printf(""1\n"");
		else printf(""0\n"");
	}
int main()
{
	int n, i, j, n1;
	char str[200];
	cin >> n;
	cin.get();
	for (i = 1; i <= n; i++)
	{
		j = 1;
		cin.getline(str,120);
		if (!((str[0] == '_') || ((str[0] >= 'a') && (str[0] <= 'z')) || ((str[0] >= 'A') && (str[0] <= 'Z'))))
		{
			cout << 0 << endl;
			continue;
		}
		for (j = 1; str[j] != 0; j++)
		{
"	10
"    {
        for(j=0;a[j]!='\0';j++)
            {
                if(a[j]>='0'&&a[j]<='9'||a[j]>='a'&&a[j]<='z'||a[j]>='A'&&a[j]<='Z'||a[j]=='_')
                {
                    continue;
                }
                else
                {
                    printf(""0\n"");
                    break;
                }
            }
        if(a[j]=='\0')
        {
            printf(""1"");
        }
    else
    {
           printf(""0"");
    }
}

// asdddee.cpp : Defines the entry point for the console application.
//




int main()
{ char zifu[100];
   char a[10];
   int n,p,i,j,l;
      gets(a);
"	10
"					cout << ""0"" << endl;
					f = 1;
					break;
				}
		if (f == 0)
			cout << ""1"" << endl;
	}		

	return 0;
}int main()
{
	int n;
	cin >> n;
	cin.get();
	for (int i = 1; i <= n; i++)
	{
		int l, t;
		cin.getline(str, 85);
		l = strlen(str);
		if ((str[0] == '_') || (str[0] >= 'a' && str[0] <= 'z') || (str[0] >= 'A' && str[0] <= 'Z'))
		{
			for (t = 1; str[t] != '\0'; t++)
			{
				if (!((str[t] == '_') || (str[t] >= 'a' && str[t] <= 'z') || (str[t] >= 'A' && str[t] <= 'Z') || (str[t] >= '0' && str[t] <= '9')))
				{
					cout << ""0"" << endl;
					break;
				}
			}
			if (t == l)
				cout << ""1"" << endl;
		}
		else
"	10
"	}
	return 0;
}
int panduan(char a){
	int result=0;
	if((a>='a'&&a<='z')||(a>='A'&&a<='Z')||(a>='0'&&a<='9')||(a=='_'))
		 result=1;
	return result;
}
int first(char b){
	int result=0;
	if((b>='a'&&b<='z')||(b>='A'&&b<='Z')||(b=='_'))
		result=1;
	return result;
}
int main(int argc, char* argv[])
	int i,n,j,len,flag;
	int panduan(char a);
	int first(char b);
	char s[81];
	scanf(""%d\n"",&n);
	for(i=0;i<n;i++){
		gets(s);
		len=strlen(s);
		flag=1;
		if(first(s[0])==0)
			flag=0;
		else if(first(s[0])==1){	
			for(j=1;j<len;j++){
				if(panduan(s[j])==0){
				flag=0;
				break;
				}
"	10
"			      if(sen[i][0]=='_'||(sen[i][0]>='a'&&sen[i][0]<='z')||(sen[i][0]>='A'&&sen[i][0]<='Z'))
				  {
				      p=1;
				  }
			       if((sen[i][j]>='a'&&sen[i][0]<='z')||(sen[i][j]>='A'&&sen[i][j]<='Z')||(sen[i][j]>='0'&&sen[i][j]<='9')||(sen[i][j]=='_'))
				   {
				      q=1;
				   }
		    	   else
				   {
				      q=0;break;
				   }
            
				}
		 
		     
		       if(p==1&&q==1)
			       cout<<1<<endl;
			   }
		       else
			   {
			    cout<<0<<endl;
			   }
		   }
	

	  }
    
    return 0;

}
					
					
					
"	10
"			else{
			    l=0;
				break;
			}
			}
		}
		if(l==0) printf(""0\n"");
		else printf(""1\n"");
	}
	return 0;
}

int main()
{
   int n;
   cin>>n;
   char s[1001];int i=0;
   {   int ok=0;
      i++;


       if((s[0]>='a')&&(s[0]<='z')) ok=1;
	   else if((s[0]>='A')&&(s[0]<='Z'))ok=1;
	   else if(s[0]=='_')  ok=1;

	   if(ok)//????
		   {
	   for(int j=1;s[j];j++)
	   {
		   if((s[j]>='a')&&(s[j]<='z'))  ok=1;
		   else if((s[j]>='A')&&(s[j]<='Z')) ok=1;
		   else if((s[j]>='0')&&(s[j]<='9'))  ok=1;
		   else if(s[j]=='_')  ok=1;
		   else {
"	10
"	}
	for(i=0;i<n;i++)
	{
		l=strlen(*(p+i));	
		if(*(*(p+i))=='_'||(*(*(p+i))>='a'&&*(*(p+i))<='z')||(*(*(p+i))>='A'&&*(*(p+i))<='Z'))
		{
	      for(j=0;j<l;j++)
		  {
				if(*(*(p+i)+j)=='_'||(*(*(p+i)+j)>='a'&&*(*(p+i)+j)<='z')||(*(*(p+i)+j)>='A'&&*(*(p+i)+j)<='Z')||(*(*(p+i)+j)>='0'&&*(*(p+i)+j)<='9'))
				{
					flag=0;
				}
				else
				{
					flag=1;
					break;//???????????????????//
				}
		}
		else
		{
			flag=1;
		}
		if(flag==0)
		{
			printf(""%d\n"",1);
		}
		else
			printf(""%d\n"",0);
	}
	return 0;
}int main()
{char (*p)[81];
 int n,i,j,flag;
"	10
"		}
        else  
		{
			check=0;
		}
        for(j=1;j<length;j++)
        {
            if(check==1)
            {
				if(origin_string[j]==' ')
				{
				      check=0;
					  break;
				}

	            if(origin_string[j]=='_'||(origin_string[j]>='A'&&origin_string[j]<='Z')||(origin_string[j]>='a'&&origin_string[j]<='z')||(origin_string[j]>='0'&&origin_string[j]<='9'))
				{
				}
				else
				{
				    check=0;
					break;
				}
			}
        }
        printf(""%d\n"",check);
    }
}int main()
{
	char a[80];
	int n,i,k=0;
	scanf(""%d\n"",&n);
	while (n>0)
"	10
"		for(j=0;j<k;j++)
		{
			if(((int)a[j]<'a'||(int)a[j]>'z')&&((int)a[j]>'Z'||(int)a[j]<'A')&&((int)a[j]<'0'||(int)a[j]>'9')&&a[j]!='_')
				flags=0;
		}
		if(flags==0)
			cout<<0<<endl;
		else if((int)a[0]>='0'&&(int)a[0]<='9')
			cout<<0<<endl;
		else
			cout<<1<<endl;
	}
	return 0;
}
void main()
{
	int n,i,j,s;
	int *q;
	q=(int *)malloc(n*sizeof(int));
	char *str;
	str=(char*)malloc(80*sizeof(char));
	gets(str);
	char **p;
	p=(char**)malloc(n*sizeof(char*));
	for(i=0;i<n;i++)
	{
      *(p+i)=(char*)malloc(80*sizeof(char));
	   gets(*(p+i));
	   if((**(p+i))<'A'||((**(p+i))>'Z'&&(**(p+i))<'a'&&(**(p+i))!='_')||(**(p+i))>'z')
		   *(q+i)=0;
	   else 
	   {
		   if(*(*(p+i)+1)=='\0')
			   *(q+i)=1;
"	10
"			else if(count<len-1)
				cout<<""0""<<endl;
		}
		else
			cout<<""0""<<endl;
		
	}
	return 0;

}
int isLegal(char *str)
{
    if (!isalpha(*str) && *str != '_') return 0;
    for (str++;*str;str++)
        if (!isalpha(*str) && !isdigit(*str) && *str != '_') return 0;
    return 1;
int main()
{
    char str[100];
    int n;
    scanf(""%d"", &n);
    gets(str);
    while (n--)
    {
          gets(str);
          printf(""%d\n"", isLegal(str));
    }
    return 0;
}
int main()
{
	int i=0,k=0,n=0,flags=1,j=0;
	char a[81];
"	10
"                {
                    continue;
                }
                else
                {
                    printf(""0\n"");
                    break;
                }
            }
           if(a[j]=='\0')
           {
               printf(""1\n"");
           }
       }
       else
       {
           printf(""0\n"");
    }
    gets(a);
    if(a[0]>='A'&&a[0]<='Z')
    {
        for(j=0;a[j]!='\0';j++)
            {
                if(a[j]>='0'&&a[j]<='9'||a[j]>='a'&&a[j]<='z'||a[j]>='A'&&a[j]<='Z'||a[j]=='_')
                {
                    continue;
                }
                else
                {
                    printf(""0\n"");
                    break;
                }
            }

"	10
"}
void main()
{
	int n,i,j,k,l;
	char str[1000][80],c;
	char (*p)[90];
	scanf(""%d\n"",&n);
	p=str;
	for (i=0;i<n;i++) gets(*(p+i));
	for (i=0;i<n;i++)
	{
		l=strlen(*(p+i));
		k=0;
		for (j=1;j<l;j++) 
		{
			c=*(*(p+i)+j);
			if (!((c>='0'&&c<='9')||(c>='a'&&c<='z')||(c>='A'&&c<='Z')||(c=='_'))) k=1;
		c=**(p+i);
	    if (!((c=='_')||(c<='Z'&&c>='A')||(c<='z'&&c>='a'))) k=1;
		if (k==0) printf(""1\n"");
		else printf(""0\n"");
	}
}int main()
{
	int n, i, j, n1;
	char str[200];
	cin >> n;
	cin.get();
	for (i = 1; i <= n; i++)
	{
		j = 1;
		cin.getline(str,120);
		if (!((str[0] == '_') || ((str[0] >= 'a') && (str[0] <= 'z')) || ((str[0] >= 'A') && (str[0] <= 'Z'))))
"	10
"	return 0;
}

int main()
{
   int n;
   cin>>n;
   char s[1001];int i=0;
   while(cin.getline(s,1001))
   {   int ok=0;
      i++;


       if((s[0]>='a')&&(s[0]<='z')) ok=1;
	   else if((s[0]>='A')&&(s[0]<='Z'))ok=1;
	   else if(s[0]=='_')  ok=1;

		   {
	   for(int j=1;s[j];j++)
	   {
		   if((s[j]>='a')&&(s[j]<='z'))  ok=1;
		   else if((s[j]>='A')&&(s[j]<='Z')) ok=1;
		   else if((s[j]>='0')&&(s[j]<='9'))  ok=1;
		   else if(s[j]=='_')  ok=1;
		   else {
			   ok=0;break;//?????????????

		   }
        }
	   }
	   if(i!=1)
	   cout<<ok<<endl;//????????????????????

   }
"	10
